# Claude 3.5 Sonnet
0 0
1 0
2 1
3 2
4 2
5 2
6 2.3333333
7 2.6666667
8 2.6666667
9 2.6666667
10 3.3333333
11 4
12 5
13 5
14 5
15 5.6666665
16 7
17 8
18 9
19 9.666667
20 10.333333
21 11
22 11
23 11.333333
24 11.666667
25 12
26 12.333333
27 13
28 13.333333
29 13.333333
30 13.333333
31 13.333333
32 13.333333
33 13.333333
34 13.333333
35 13.666667
36 14
37 14.666667
38 14.666667
39 15
40 15.333333
41 15.666667
42 16
43 16.333334
44 16.333334
45 16.333334
46 16.333334
47 16.666666
48 16.666666
49 16.666666
50 16.666666
51 16.666666
52 16.666666
53 16.666666
54 16.666666
55 16.666666
56 16.666666
57 16.666666
58 16.666666
59 16.666666
60 16.666666
61 17
62 17
63 17
64 17
65 17
66 17
67 17
68 17
69 17
70 17
71 17
72 17
73 17
74 17
75 17
76 17
77 17
78 17
79 17
80 17
81 17
82 17
83 17
84 17
85 17
86 17
87 17
88 17
89 17
90 17
91 17
92 17
93 17
94 17
95 17
96 17
97 17
98 17
99 17

# GPT-4o
0 0
1 1
2 1
3 2
4 2
5 3
6 3
7 3
8 4
9 5
10 6
11 7
12 7
13 8
14 10
15 10
16 10
17 11
18 12
19 13
20 14
21 15
22 15
23 15
24 15
25 15
26 15
27 15
28 15
29 15
30 15
31 15
32 15
33 15
34 15
35 15
36 15
37 16
38 16
39 16
40 16
41 16
42 16
43 16
44 16
45 16
46 16
47 16
48 16
49 16
50 16
51 16
52 16
53 16
54 16
55 16
56 16
57 16
58 16
59 16
60 16
61 16
62 16
63 16
64 16
65 16
66 16
67 16
68 16
69 16
70 16
71 16
72 16
73 16
74 16
75 16
76 16
77 16
78 16
79 16
80 16
81 16
82 16
83 16
84 16
85 16
86 16
87 16
88 16
89 16
90 16
91 16
92 16
93 16
94 16
95 16
96 16
97 16
98 16
99 16

# GPT-4o mini
0 0
1 0
2 0.33333334
3 0.33333334
4 0.6666667
5 0.6666667
6 0.6666667
7 0.6666667
8 0.6666667
9 0.6666667
10 0.6666667
11 0.6666667
12 0.6666667
13 0.6666667
14 0.6666667
15 0.6666667
16 0.6666667
17 0.6666667
18 0.6666667
19 0.6666667
20 0.6666667
21 1
22 1
23 1.3333334
24 1.3333334
25 1.3333334
26 1.3333334
27 1.3333334
28 1.3333334
29 1.3333334
30 1.3333334
31 1.3333334
32 1.3333334
33 1.3333334
34 1.6666666
35 1.6666666
36 1.6666666
37 1.6666666
38 1.6666666
39 1.6666666
40 1.6666666
41 1.6666666
42 1.6666666
43 1.6666666
44 1.6666666
45 1.6666666
46 1.6666666
47 1.6666666
48 1.6666666
49 1.6666666
50 1.6666666
51 1.6666666
52 1.6666666
53 1.6666666
54 2
55 2
56 2
57 2
58 2
59 2
60 2
61 2
62 2
63 2
64 2
65 2
66 2
67 2
68 2
69 2
70 2
71 2
72 2
73 2
74 2
75 2
76 2
77 2
78 2
79 2
80 2
81 2
82 2
83 2
84 2
85 2
86 2
87 2
88 2
89 2
90 2
91 2
92 2
93 2
94 2
95 2
96 2
97 2
98 2
99 2

# Llama 3.1 405B
0 0
1 0.4
2 0.6
3 1.2
4 1.4
5 1.6
6 1.6
7 1.6
8 1.6
9 1.6
10 1.6
11 1.5
12 1.5
13 1.5
14 1.5
15 1.5
16 1.5
17 1.5
18 1.5
19 1.5
20 1.5
21 1.5
22 1.5
23 1.5
24 1.5
25 1.5
26 1.5
27 1.5
28 1.75
29 2
30 2
31 2
32 2
33 2
34 2
35 2
36 2
37 2
38 2
39 2
40 2
41 2
42 2
43 2
44 2
45 2
46 2
47 2
48 2
49 2
50 2
51 2
52 2
53 2
54 2
55 2
56 2
57 2
58 2
59 2
60 2
61 2
62 2
63 2
64 2
65 2
66 2
67 2
68 2
69 2
70 2
71 2
72 2
73 2
74 2
75 2
76 2
77 2
78 2
79 2
80 2
81 2
82 2
83 2
84 2
85 2
86 2
87 2
88 2
89 2
90 2
91 2
92 2
93 2
94 2
95 2
96 2
97 2
98 2
99 2

# Gemini 1.5 Pro
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0.33333334
8 0.33333334
9 0.6666667
10 0.6666667
11 0.6666667
12 1
13 1
14 1
15 1
16 1
17 1
18 1
19 1
20 1
21 1
22 1
23 1
24 1
25 1.3333334
26 1.3333334
27 1.3333334
28 1.3333334
29 1.6666666
30 1.6666666
31 1.6666666
32 1.6666666
33 1.6666666
34 1.6666666
35 1.6666666
36 1.6666666
37 1.6666666
38 1.6666666
39 1.6666666
40 1.6666666
41 1.6666666
42 1.6666666
43 2
44 2
45 2
46 2
47 2
48 2
49 2
50 2
51 2
52 2
53 2
54 2
55 2
56 2
57 2
58 2
59 2
60 2
61 2
62 2
63 2
64 2
65 2
66 2
67 2
68 2
69 2
70 2
71 2
72 2
73 2
74 2
75 2
76 2
77 2
78 2
79 2
80 2
81 2
82 2
83 2
84 2
85 2
86 2
87 2
88 2
89 2
90 2
91 2
92 2
93 2
94 2
95 2
96 2
97 2
98 2
99 2

